0.00	91.0
0.00	91.2
-0.01	89.6
-0.04	84.2
-0.05	79.2
-0.06	75.1
-0.08	70.8
-0.09	68.1
-0.11	65.1
-0.12	59.4
-0.13	56.0
-0.15	52.8
-0.17	49.3
-0.19	45.6
-0.19	43.2
-0.21	40.8
-0.22	37.7
-0.23	36.0
-0.24	32.8
-0.26	31.2
-0.27	29.1
-0.28	27.5
-0.29	25.5
-0.30	23.4
-0.32	21.5
-0.32	19.1
-0.34	17.8
-0.35	16.1
-0.36	15.2
-0.37	13.8
-0.38	12.5
-0.39	11.5
-0.39	10.6
-0.40	9.9
-0.41	8.8
-0.43	8.2
-0.44	6.9
-0.45	6.2
-0.47	5.1
-0.48	4.0
-0.50	3.3
-0.51	2.4
-0.52	2.1
-0.53	1.5
-0.55	1.2
-0.57	0.6
-0.59	0.4
-0.61	0.1
-0.62	-0.1
-0.65	-0.2
-0.66	-0.4
-0.68	-0.6
-0.69	-0.7
-0.71	-0.7
-0.73	-0.8
-0.75	-0.7
-0.76	-0.8
-0.78	-0.9
-0.79	-0.9
-0.81	-0.8
-0.83	-0.9
-0.85	-0.7
-0.87	-0.8
-0.89	-0.8
-0.92	-0.9
-0.94	-0.9
-0.97	-1.0
-0.98	-0.8
-1.02	-0.8
-1.03	-0.8
-1.06	-0.8
-1.08	-0.7
-1.10	-0.7
-1.11	-0.8
-1.13	-0.9
-1.15	-0.9
-1.17	-0.9
-1.19	-0.8
-1.19	-0.7
-1.22	-0.8
-1.22	-0.7
-1.23	-0.9
-1.26	-1.0
-1.27	-0.8
-1.29	-0.8
-1.30	-0.7
-1.32	-0.8
-1.34	-0.9
-1.36	-0.9
-1.38	-0.9
-1.40	-0.9
-1.42	-0.8
-1.44	-0.8
-1.46	-0.7
-1.48	-0.8
-1.50	-0.9
-1.51	-0.9
-1.53	-0.9
-1.56	-0.9
-1.57	-0.9
-1.58	-0.8
-1.59	-0.8
-1.60	-0.7
-1.62	-0.8
-1.64	-0.7
-1.65	-0.8
-1.67	-0.8
-1.69	-0.9
-1.72	-1.0
-1.74	-0.9
-1.76	-0.8
-1.78	-0.7
-1.80	-0.8
-1.82	-0.8
-1.84	-0.7
-1.86	-0.9
-1.88	-0.9
-1.90	-1.0
-1.92	-0.9
-1.95	-0.9
-1.98	-0.9
-1.99	-0.7
-2.01	-0.9
-2.04	-0.8
-2.06	-0.9
-2.09	-0.9
-2.12	-0.8
-2.15	-0.8
-2.17	-0.7
-2.20	-0.8
-2.21	-0.8
-2.25	-0.9
-2.27	-0.9
-2.29	-0.9
-2.32	-0.8
-2.35	-0.9
-2.38	-0.8
-2.40	-0.9
-2.42	-0.9
-2.45	-0.9
-2.48	-0.9
-2.51	-1.0
-2.54	-1.0
-2.57	-1.0
-2.59	-0.9
-2.62	-0.8
-2.65	-0.8
-2.67	-0.8
-2.70	-0.8
-2.73	-1.0
-2.75	-1.0
-2.78	-1.0
-2.78	-0.8
-2.81	-0.8
-2.82	-0.7
-2.84	-0.9
-2.88	-1.0
-2.91	-1.0
-2.94	-1.0
-2.95	-0.9
-2.98	-0.8
-3.00	-0.8
-3.03	-0.7
-3.05	-0.7
-3.07	-0.7
-3.09	-0.8
-3.11	-0.8
-3.13	-0.9
-3.15	-1.0
-3.18	-1.0
-3.20	-1.0
-3.23	-1.0
-3.25	-0.8
-3.28	-0.7
-3.30	-0.7
-3.33	-0.7
-3.35	-0.8
-3.37	-0.8
-3.40	-0.9
-3.42	-1.0
-3.44	-0.9
-3.46	-0.8
-3.49	-0.7
-3.51	-0.7
-3.53	-0.7
-3.55	-0.8
-3.57	-0.9
-3.58	-0.9
-3.61	-1.0
-3.62	-0.8
-3.65	-0.9
-3.67	-0.7
-3.70	-0.6
-3.71	-0.6
-3.74	-0.8
-3.76	-0.9
-3.79	-1.0
-3.82	-1.0
-3.83	-0.9
-3.85	-0.8
-3.87	-0.7
-3.89	-0.7
-3.91	-0.7
-3.94	-0.9
-3.96	-0.9
-3.97	-0.9
-3.97	-0.8
-3.98	-0.8
