-3.98	-1.7
-3.98	-1.8
-3.95	-1.8
-3.90	-1.8
-3.87	-1.8
-3.84	-1.7
-3.81	-1.9
-3.77	-1.7
-3.74	-1.8
-3.70	-1.8
-3.67	-1.8
-3.64	-1.8
-3.61	-1.8
-3.58	-1.7
-3.56	-1.9
-3.53	-1.8
-3.50	-1.8
-3.47	-1.7
-3.45	-1.8
-3.41	-1.8
-3.38	-1.8
-3.35	-1.8
-3.31	-1.8
-3.27	-1.8
-3.25	-1.8
-3.22	-1.8
-3.19	-1.7
-3.17	-1.7
-3.14	-1.7
-3.11	-1.7
-3.08	-1.8
-3.05	-1.7
-3.02	-1.8
-2.98	-1.7
-2.95	-1.7
-2.91	-1.7
-2.87	-1.7
-2.84	-1.7
-2.81	-1.6
-2.78	-1.6
-2.76	-1.6
-2.73	-1.7
-2.70	-1.7
-2.68	-1.7
-2.64	-1.7
-2.61	-1.6
-2.58	-1.7
-2.55	-1.7
-2.52	-1.7
-2.47	-1.7
-2.45	-1.7
-2.42	-1.6
-2.39	-1.6
-2.37	-1.7
-2.34	-1.6
-2.31	-1.7
-2.28	-1.7
-2.26	-1.7
-2.22	-1.7
-2.19	-1.7
-2.16	-1.7
-2.12	-1.7
-2.09	-1.7
-2.06	-1.8
-2.03	-1.8
-1.99	-1.7
-1.97	-1.8
-1.94	-1.7
-1.91	-1.7
-1.88	-1.8
-1.85	-1.7
-1.81	-1.7
-1.79	-1.7
-1.76	-1.6
-1.73	-1.6
-1.70	-1.6
-1.67	-1.6
-1.64	-1.6
-1.61	-1.6
-1.59	-1.6
-1.58	-1.6
-1.55	-1.6
-1.52	-1.6
-1.48	-1.7
-1.45	-1.6
-1.42	-1.7
-1.40	-1.6
-1.36	-1.6
-1.34	-1.5
-1.31	-1.5
-1.29	-1.4
-1.26	-1.3
-1.23	-1.1
-1.21	-1.0
-1.18	-0.8
-1.16	-0.6
-1.13	-0.4
-1.11	-0.1
-1.08	0.2
-1.06	0.7
-1.03	1.1
-1.01	1.6
-0.98	2.0
-0.97	2.8
-0.93	3.3
-0.93	3.9
-0.90	4.6
-0.88	5.3
-0.86	6.4
-0.83	7.0
-0.82	8.1
-0.80	8.5
-0.78	9.4
-0.76	10.6
-0.73	11.9
-0.71	12.3
-0.69	14.0
-0.67	15.1
-0.64	16.6
-0.62	17.7
-0.59	19.5
-0.57	20.9
-0.54	22.9
-0.51	23.8
-0.49	25.8
-0.46	27.0
-0.44	28.8
-0.42	30.1
-0.40	31.9
-0.39	32.7
-0.38	34.5
-0.35	36.4
-0.33	37.7
-0.32	39.0
-0.30	40.4
-0.28	42.6
-0.26	44.5
-0.23	46.9
-0.21	49.3
-0.18	52.5
-0.15	55.3
-0.12	57.7
-0.10	59.5
-0.09	60.9
-0.07	63.0
-0.06	65.3
-0.02	70.0
0.00	69.8
